subject,oddballtype,recall,direction,wordposition,CRP
65,E,Remembered,Forwards,2,0.0975609756097561
66,E,Remembered,Forwards,2,0.0882352941176471
67,E,Remembered,Forwards,2,0.169230769230769
68,E,Remembered,Forwards,2,0.105263157894737
69,E,Remembered,Forwards,2,0.115384615384615
70,E,Remembered,Forwards,2,0.128205128205128
71,E,Remembered,Forwards,2,0.103448275862069
72,E,Remembered,Forwards,2,0.111111111111111
73,E,Remembered,Forwards,2,0.148936170212766
74,E,Remembered,Forwards,2,0.133333333333333
75,E,Remembered,Forwards,2,0.0847457627118644
4,E,Remembered,Forwards,3,0.0588235294117647
5,E,Remembered,Forwards,3,0.037037037037037
6,E,Remembered,Forwards,3,0.102040816326531
7,E,Remembered,Forwards,3,0.128205128205128
9,E,Remembered,Forwards,3,0.0555555555555556
10,E,Remembered,Forwards,3,0.142857142857143
11,E,Remembered,Forwards,3,0.119047619047619
12,E,Remembered,Forwards,3,0.0777777777777778
14,E,Remembered,Forwards,3,0.123287671232877
15,E,Remembered,Forwards,3,0.0806451612903226
16,E,Remembered,Forwards,3,0.142857142857143
17,E,Remembered,Forwards,3,0.0476190476190476
18,E,Remembered,Forwards,3,0.0759493670886076
19,E,Remembered,Forwards,3,0.142857142857143
20,E,Remembered,Forwards,3,0.108695652173913
21,E,Remembered,Forwards,3,0.0638297872340425
22,E,Remembered,Forwards,3,0.104477611940299
23,E,Remembered,Forwards,3,0.13953488372093
24,E,Remembered,Forwards,3,0.0731707317073171
25,E,Remembered,Forwards,3,0.05
26,E,Remembered,Forwards,3,0.0769230769230769
27,E,Remembered,Forwards,3,0.136363636363636
28,E,Remembered,Forwards,3,0.0869565217391304
29,E,Remembered,Forwards,3,0.122448979591837
30,E,Remembered,Forwards,3,0.2
31,E,Remembered,Forwards,3,0.12
32,E,Remembered,Forwards,3,0.0677966101694915
33,E,Remembered,Forwards,3,0.0980392156862745
34,E,Remembered,Forwards,3,0.116666666666667
35,E,Remembered,Forwards,3,0.08
36,E,Remembered,Forwards,3,0.0967741935483871
37,E,Remembered,Forwards,3,0.196969696969697
38,E,Remembered,Forwards,3,0.0652173913043478
39,E,Remembered,Forwards,3,0.144578313253012
40,E,Remembered,Forwards,3,0.0975609756097561
41,E,Remembered,Forwards,3,0.122448979591837
42,E,Remembered,Forwards,3,0.104477611940299
43,E,Remembered,Forwards,3,0.0961538461538462
44,E,Remembered,Forwards,3,0.127659574468085
45,E,Remembered,Forwards,3,0.0677966101694915
46,E,Remembered,Forwards,3,0.0909090909090909
47,E,Remembered,Forwards,3,0.11864406779661
48,E,Remembered,Forwards,3,0
49,E,Remembered,Forwards,3,0.0943396226415094
50,E,Remembered,Forwards,3,0.147540983606557
51,E,Remembered,Forwards,3,0.03125
52,E,Remembered,Forwards,3,0.0227272727272727
53,E,Remembered,Forwards,3,0.0508474576271186
54,E,Remembered,Forwards,3,0.0410958904109589
55,E,Remembered,Forwards,3,0.0909090909090909
56,E,Remembered,Forwards,3,0.19047619047619
57,E,Remembered,Forwards,3,0.0454545454545455
58,E,Remembered,Forwards,3,0.0666666666666667
59,E,Remembered,Forwards,3,0.0526315789473684
60,E,Remembered,Forwards,3,0.0652173913043478
61,E,Remembered,Forwards,3,0.0606060606060606
62,E,Remembered,Forwards,3,0.0857142857142857
63,E,Remembered,Forwards,3,0.169230769230769
64,E,Remembered,Forwards,3,0.0972222222222222
65,E,Remembered,Forwards,3,0.113636363636364
66,E,Remembered,Forwards,3,0.0967741935483871
67,E,Remembered,Forwards,3,0.0806451612903226
68,E,Remembered,Forwards,3,0.116666666666667
69,E,Remembered,Forwards,3,0.117647058823529
70,E,Remembered,Forwards,3,0.0555555555555556
71,E,Remembered,Forwards,3,0.142857142857143
72,E,Remembered,Forwards,3,0.0731707317073171
73,E,Remembered,Forwards,3,0.0769230769230769
74,E,Remembered,Forwards,3,0.0769230769230769
75,E,Remembered,Forwards,3,0.0566037735849057
4,E,Remembered,Forwards,4,0.148148148148148
5,E,Remembered,Forwards,4,0.206896551724138
6,E,Remembered,Forwards,4,0.146341463414634
7,E,Remembered,Forwards,4,0.0769230769230769
9,E,Remembered,Forwards,4,0.0943396226415094
10,E,Remembered,Forwards,4,0.0909090909090909
11,E,Remembered,Forwards,4,0.1375
12,E,Remembered,Forwards,4,0.075
14,E,Remembered,Forwards,4,0.0298507462686567
15,E,Remembered,Forwards,4,0.0909090909090909
16,E,Remembered,Forwards,4,0.109090909090909
17,E,Remembered,Forwards,4,0.125
18,E,Remembered,Forwards,4,0.108108108108108
19,E,Remembered,Forwards,4,0.159090909090909
20,E,Remembered,Forwards,4,0.108695652173913
21,E,Remembered,Forwards,4,0.0526315789473684
22,E,Remembered,Forwards,4,0.133333333333333
23,E,Remembered,Forwards,4,0.0952380952380952
24,E,Remembered,Forwards,4,0.117647058823529
25,E,Remembered,Forwards,4,0.0833333333333333
26,E,Remembered,Forwards,4,0
27,E,Remembered,Forwards,4,0.140625
28,E,Remembered,Forwards,4,0.0810810810810811
29,E,Remembered,Forwards,4,0.075
30,E,Remembered,Forwards,4,0.166666666666667
31,E,Remembered,Forwards,4,0.166666666666667
32,E,Remembered,Forwards,4,0.0689655172413793
33,E,Remembered,Forwards,4,0.0754716981132075
34,E,Remembered,Forwards,4,0.0869565217391304
35,E,Remembered,Forwards,4,0.112676056338028
36,E,Remembered,Forwards,4,0.0740740740740741
37,E,Remembered,Forwards,4,0.0545454545454545
38,E,Remembered,Forwards,4,0.0952380952380952
39,E,Remembered,Forwards,4,0.0657894736842105
40,E,Remembered,Forwards,4,0.171052631578947
41,E,Remembered,Forwards,4,0.116279069767442
42,E,Remembered,Forwards,4,0.174603174603175
43,E,Remembered,Forwards,4,0.224489795918367
44,E,Remembered,Forwards,4,0.0444444444444444
45,E,Remembered,Forwards,4,0.178571428571429
46,E,Remembered,Forwards,4,0.0784313725490196
47,E,Remembered,Forwards,4,0.0566037735849057
48,E,Remembered,Forwards,4,0.129032258064516
49,E,Remembered,Forwards,4,0.117647058823529
50,E,Remembered,Forwards,4,0.0185185185185185
51,E,Remembered,Forwards,4,0.0892857142857143
52,E,Remembered,Forwards,4,0.0666666666666667
53,E,Remembered,Forwards,4,0.0377358490566038
54,E,Remembered,Forwards,4,0.09375
55,E,Remembered,Forwards,4,0.117647058823529
56,E,Remembered,Forwards,4,0.15625
57,E,Remembered,Forwards,4,0.1
58,E,Remembered,Forwards,4,0.0952380952380952
59,E,Remembered,Forwards,4,0.102564102564103
60,E,Remembered,Forwards,4,0.0909090909090909
61,E,Remembered,Forwards,4,0.114285714285714
62,E,Remembered,Forwards,4,0.0588235294117647
63,E,Remembered,Forwards,4,0.0625
64,E,Remembered,Forwards,4,0.0769230769230769
65,E,Remembered,Forwards,4,0.0263157894736842
66,E,Remembered,Forwards,4,0.032258064516129
67,E,Remembered,Forwards,4,0.0327868852459016
68,E,Remembered,Forwards,4,0
69,E,Remembered,Forwards,4,0.142857142857143
70,E,Remembered,Forwards,4,0.0645161290322581
71,E,Remembered,Forwards,4,0.0416666666666667
72,E,Remembered,Forwards,4,0.0731707317073171
73,E,Remembered,Forwards,4,0.102564102564103
74,E,Remembered,Forwards,4,0.0769230769230769
75,E,Remembered,Forwards,4,0.0925925925925926
4,E,Remembered,Forwards,5,0.09375
5,E,Remembered,Forwards,5,0.08
6,E,Remembered,Forwards,5,0.0277777777777778
7,E,Remembered,Forwards,5,0.1
9,E,Remembered,Forwards,5,0.145833333333333
10,E,Remembered,Forwards,5,0.152173913043478
11,E,Remembered,Forwards,5,0.0833333333333333
12,E,Remembered,Forwards,5,0.0428571428571429
14,E,Remembered,Forwards,5,0.0476190476190476
15,E,Remembered,Forwards,5,0.0363636363636364
16,E,Remembered,Forwards,5,0.0754716981132075
17,E,Remembered,Forwards,5,0.0882352941176471
18,E,Remembered,Forwards,5,0.0625
19,E,Remembered,Forwards,5,0.125
20,E,Remembered,Forwards,5,0.027027027027027
21,E,Remembered,Forwards,5,0.105263157894737
22,E,Remembered,Forwards,5,0.1
23,E,Remembered,Forwards,5,0.0512820512820513
24,E,Remembered,Forwards,5,0.0303030303030303
25,E,Remembered,Forwards,5,0.0909090909090909
26,E,Remembered,Forwards,5,0.130434782608696
27,E,Remembered,Forwards,5,0.087719298245614
28,E,Remembered,Forwards,5,0.142857142857143
29,E,Remembered,Forwards,5,0.0588235294117647
30,E,Remembered,Forwards,5,0.166666666666667
31,E,Remembered,Forwards,5,0.0892857142857143
32,E,Remembered,Forwards,5,0.109090909090909
33,E,Remembered,Forwards,5,0.108695652173913
34,E,Remembered,Forwards,5,0.155555555555556
35,E,Remembered,Forwards,5,0.078125
36,E,Remembered,Forwards,5,0.12
37,E,Remembered,Forwards,5,0.106382978723404
38,E,Remembered,Forwards,5,0.1
39,E,Remembered,Forwards,5,0.0967741935483871
40,E,Remembered,Forwards,5,0.140845070422535
41,E,Remembered,Forwards,5,0.108695652173913
42,E,Remembered,Forwards,5,0.0943396226415094
43,E,Remembered,Forwards,5,0.155555555555556
44,E,Remembered,Forwards,5,0.0731707317073171
45,E,Remembered,Forwards,5,0.0784313725490196
46,E,Remembered,Forwards,5,0.0943396226415094
47,E,Remembered,Forwards,5,0.125
48,E,Remembered,Forwards,5,0.08
49,E,Remembered,Forwards,5,0.0851063829787234
50,E,Remembered,Forwards,5,0.150943396226415
51,E,Remembered,Forwards,5,0.0925925925925926
52,E,Remembered,Forwards,5,0.157894736842105
53,E,Remembered,Forwards,5,0.0909090909090909
54,E,Remembered,Forwards,5,0.12280701754386
55,E,Remembered,Forwards,5,0.0606060606060606
56,E,Remembered,Forwards,5,0.0857142857142857
57,E,Remembered,Forwards,5,0.2
58,E,Remembered,Forwards,5,0.0487804878048781
59,E,Remembered,Forwards,5,0.0285714285714286
60,E,Remembered,Forwards,5,0.0606060606060606
61,E,Remembered,Forwards,5,0.0666666666666667
62,E,Remembered,Forwards,5,0
63,E,Remembered,Forwards,5,0.0833333333333333
64,E,Remembered,Forwards,5,0.0666666666666667
65,E,Remembered,Forwards,5,0.0263157894736842
66,E,Remembered,Forwards,5,0.0769230769230769
67,E,Remembered,Forwards,5,0.0181818181818182
68,E,Remembered,Forwards,5,0.145833333333333
69,E,Remembered,Forwards,5,0.0833333333333333
70,E,Remembered,Forwards,5,0.133333333333333
71,E,Remembered,Forwards,5,0.105263157894737
72,E,Remembered,Forwards,5,0.135135135135135
73,E,Remembered,Forwards,5,0
74,E,Remembered,Forwards,5,0
75,E,Remembered,Forwards,5,0.08
4,P,Forgotten,Backwards,5,0
5,P,Forgotten,Backwards,5,0.05
6,P,Forgotten,Backwards,5,0.142857142857143
7,P,Forgotten,Backwards,5,0.0882352941176471
9,P,Forgotten,Backwards,5,0.0588235294117647
10,P,Forgotten,Backwards,5,0.222222222222222
11,P,Forgotten,Backwards,5,0.111111111111111
12,P,Forgotten,Backwards,5,0.125
14,P,Forgotten,Backwards,5,0
15,P,Forgotten,Backwards,5,0.133333333333333
16,P,Forgotten,Backwards,5,0
17,P,Forgotten,Backwards,5,0.0952380952380952
18,P,Forgotten,Backwards,5,0.142857142857143
19,P,Forgotten,Backwards,5,0.117647058823529
20,P,Forgotten,Backwards,5,0.117647058823529
21,P,Forgotten,Backwards,5,0.0526315789473684
22,P,Forgotten,Backwards,5,0
23,P,Forgotten,Backwards,5,0
24,P,Forgotten,Backwards,5,0
25,P,Forgotten,Backwards,5,0
26,P,Forgotten,Backwards,5,0.111111111111111
27,P,Forgotten,Backwards,5,0
28,P,Forgotten,Backwards,5,0.0384615384615385
29,P,Forgotten,Backwards,5,0.153846153846154
30,P,Forgotten,Backwards,5,0.0666666666666667
31,P,Forgotten,Backwards,5,0.12
32,P,Forgotten,Backwards,5,0.2
33,P,Forgotten,Backwards,5,0.0869565217391304
34,P,Forgotten,Backwards,5,0.05
35,P,Forgotten,Backwards,5,0.166666666666667
36,P,Forgotten,Backwards,5,0.217391304347826
37,P,Forgotten,Backwards,5,0
38,P,Forgotten,Backwards,5,0
39,P,Forgotten,Backwards,5,0
40,P,Forgotten,Backwards,5,0
41,P,Forgotten,Backwards,5,0.2
42,P,Forgotten,Backwards,5,0
43,P,Forgotten,Backwards,5,0.0666666666666667
44,P,Forgotten,Backwards,5,0.0869565217391304
45,P,Forgotten,Backwards,5,0.0833333333333333
46,P,Forgotten,Backwards,5,0
47,P,Forgotten,Backwards,5,0.0909090909090909
48,P,Forgotten,Backwards,5,0
49,P,Forgotten,Backwards,5,0.0714285714285714
50,P,Forgotten,Backwards,5,0.2
51,P,Forgotten,Backwards,5,0.157894736842105
52,P,Forgotten,Backwards,5,0.129032258064516
53,P,Forgotten,Backwards,5,0
54,P,Forgotten,Backwards,5,0
55,P,Forgotten,Backwards,5,0.16
56,P,Forgotten,Backwards,5,0.0869565217391304
57,P,Forgotten,Backwards,5,0.0833333333333333
58,P,Forgotten,Backwards,5,0.08
59,P,Forgotten,Backwards,5,0.0625
60,P,Forgotten,Backwards,5,0.0909090909090909
61,P,Forgotten,Backwards,5,0
62,P,Forgotten,Backwards,5,0.1
63,P,Forgotten,Backwards,5,0.166666666666667
64,P,Forgotten,Backwards,5,0.176470588235294
65,P,Forgotten,Backwards,5,0.0967741935483871
66,P,Forgotten,Backwards,5,0.0769230769230769
67,P,Forgotten,Backwards,5,0.166666666666667
68,P,Forgotten,Backwards,5,0.19047619047619
69,P,Forgotten,Backwards,5,0.0769230769230769
70,P,Forgotten,Backwards,5,0.0526315789473684
71,P,Forgotten,Backwards,5,0.0714285714285714
72,P,Forgotten,Backwards,5,0.153846153846154
73,P,Forgotten,Backwards,5,NaN
74,P,Forgotten,Backwards,5,0.0714285714285714
75,P,Forgotten,Backwards,5,0.0666666666666667
4,P,Forgotten,Backwards,4,0.0555555555555556
5,P,Forgotten,Backwards,4,0.136363636363636
6,P,Forgotten,Backwards,4,0.111111111111111
7,P,Forgotten,Backwards,4,0.15625
9,P,Forgotten,Backwards,4,0
10,P,Forgotten,Backwards,4,0.105263157894737
11,P,Forgotten,Backwards,4,0
12,P,Forgotten,Backwards,4,0.222222222222222
14,P,Forgotten,Backwards,4,0
15,P,Forgotten,Backwards,4,0.0952380952380952
16,P,Forgotten,Backwards,4,0.130434782608696
17,P,Forgotten,Backwards,4,0.0416666666666667
18,P,Forgotten,Backwards,4,0.105263157894737
19,P,Forgotten,Backwards,4,0.0555555555555556
20,P,Forgotten,Backwards,4,0.0714285714285714
21,P,Forgotten,Backwards,4,0.0625
22,P,Forgotten,Backwards,4,0
23,P,Forgotten,Backwards,4,0
24,P,Forgotten,Backwards,4,0.142857142857143
25,P,Forgotten,Backwards,4,0
26,P,Forgotten,Backwards,4,0
27,P,Forgotten,Backwards,4,0
28,P,Forgotten,Backwards,4,0.0357142857142857
29,P,Forgotten,Backwards,4,0.0833333333333333
30,P,Forgotten,Backwards,4,0.0555555555555556
31,P,Forgotten,Backwards,4,0.0645161290322581
32,P,Forgotten,Backwards,4,0.157894736842105
33,P,Forgotten,Backwards,4,0.0357142857142857
34,P,Forgotten,Backwards,4,0.0833333333333333
35,P,Forgotten,Backwards,4,0.0555555555555556
36,P,Forgotten,Backwards,4,0.0952380952380952
37,P,Forgotten,Backwards,4,0
38,P,Forgotten,Backwards,4,0.142857142857143
39,P,Forgotten,Backwards,4,0.103448275862069
40,P,Forgotten,Backwards,4,0.333333333333333
41,P,Forgotten,Backwards,4,0.3125
42,P,Forgotten,Backwards,4,0.0909090909090909
43,P,Forgotten,Backwards,4,0.0967741935483871
44,P,Forgotten,Backwards,4,0.08
45,P,Forgotten,Backwards,4,0.0384615384615385
46,P,Forgotten,Backwards,4,0
47,P,Forgotten,Backwards,4,0.12
48,P,Forgotten,Backwards,4,0.04
49,P,Forgotten,Backwards,4,0.117647058823529
50,P,Forgotten,Backwards,4,0.0588235294117647
51,P,Forgotten,Backwards,4,0.08
52,P,Forgotten,Backwards,4,0.176470588235294
53,P,Forgotten,Backwards,4,0.0769230769230769
54,P,Forgotten,Backwards,4,0.09375
55,P,Forgotten,Backwards,4,0.0769230769230769
56,P,Forgotten,Backwards,4,0.0476190476190476
57,P,Forgotten,Backwards,4,0
58,P,Forgotten,Backwards,4,0.0714285714285714
59,P,Forgotten,Backwards,4,0.117647058823529
60,P,Forgotten,Backwards,4,0.0769230769230769
61,P,Forgotten,Backwards,4,0
62,P,Forgotten,Backwards,4,0
63,P,Forgotten,Backwards,4,0.2
64,P,Forgotten,Backwards,4,0.181818181818182
65,P,Forgotten,Backwards,4,0.242424242424242
66,P,Forgotten,Backwards,4,0
67,P,Forgotten,Backwards,4,0.129032258064516
68,P,Forgotten,Backwards,4,0.115384615384615
69,P,Forgotten,Backwards,4,0.0625
70,P,Forgotten,Backwards,4,0.0384615384615385
71,P,Forgotten,Backwards,4,0
72,P,Forgotten,Backwards,4,0
73,P,Forgotten,Backwards,4,0
74,P,Forgotten,Backwards,4,0
75,P,Forgotten,Backwards,4,0
4,P,Forgotten,Backwards,3,0
5,P,Forgotten,Backwards,3,0.0384615384615385
6,P,Forgotten,Backwards,3,0.15625
7,P,Forgotten,Backwards,3,0.0975609756097561
9,P,Forgotten,Backwards,3,0.04
10,P,Forgotten,Backwards,3,0.0416666666666667
11,P,Forgotten,Backwards,3,0.0909090909090909
12,P,Forgotten,Backwards,3,0.192307692307692
14,P,Forgotten,Backwards,3,0
15,P,Forgotten,Backwards,3,0.12
16,P,Forgotten,Backwards,3,0.04
17,P,Forgotten,Backwards,3,0.148148148148148
18,P,Forgotten,Backwards,3,0.217391304347826
19,P,Forgotten,Backwards,3,0.04
20,P,Forgotten,Backwards,3,0.0666666666666667
21,P,Forgotten,Backwards,3,0.117647058823529
22,P,Forgotten,Backwards,3,0.111111111111111
23,P,Forgotten,Backwards,3,0.2
24,P,Forgotten,Backwards,3,0.0769230769230769
25,P,Forgotten,Backwards,3,0
26,P,Forgotten,Backwards,3,0
27,P,Forgotten,Backwards,3,0.25
28,P,Forgotten,Backwards,3,0.125
29,P,Forgotten,Backwards,3,0.0769230769230769
30,P,Forgotten,Backwards,3,0
31,P,Forgotten,Backwards,3,0.0882352941176471
32,P,Forgotten,Backwards,3,0.0833333333333333
33,P,Forgotten,Backwards,3,0.28125
34,P,Forgotten,Backwards,3,0.192307692307692
35,P,Forgotten,Backwards,3,0.117647058823529
36,P,Forgotten,Backwards,3,0
37,P,Forgotten,Backwards,3,0.3125
38,P,Forgotten,Backwards,3,0.0625
39,P,Forgotten,Backwards,3,0.148148148148148
40,P,Forgotten,Backwards,3,0
41,P,Forgotten,Backwards,3,0
42,P,Forgotten,Backwards,3,0
43,P,Forgotten,Backwards,3,0.142857142857143
44,P,Forgotten,Backwards,3,0
45,P,Forgotten,Backwards,3,0.137931034482759
46,P,Forgotten,Backwards,3,0.222222222222222
47,P,Forgotten,Backwards,3,0.103448275862069
48,P,Forgotten,Backwards,3,0.173913043478261
49,P,Forgotten,Backwards,3,0.142857142857143
50,P,Forgotten,Backwards,3,0.173913043478261
51,P,Forgotten,Backwards,3,0.107142857142857
52,P,Forgotten,Backwards,3,0.135135135135135
53,P,Forgotten,Backwards,3,0.133333333333333
54,P,Forgotten,Backwards,3,0.125
55,P,Forgotten,Backwards,3,0.0689655172413793
56,P,Forgotten,Backwards,3,0.0454545454545455
57,P,Forgotten,Backwards,3,0.027027027027027
58,P,Forgotten,Backwards,3,0.129032258064516
59,P,Forgotten,Backwards,3,0.128205128205128
60,P,Forgotten,Backwards,3,0
61,P,Forgotten,Backwards,3,0.2
62,P,Forgotten,Backwards,3,0.0333333333333333
63,P,Forgotten,Backwards,3,0.105263157894737
64,P,Forgotten,Backwards,3,0.1
65,P,Forgotten,Backwards,3,0.108108108108108
66,P,Forgotten,Backwards,3,0.105263157894737
67,P,Forgotten,Backwards,3,0.0344827586206897
68,P,Forgotten,Backwards,3,0.206896551724138
69,P,Forgotten,Backwards,3,0.15
70,P,Forgotten,Backwards,3,0.0769230769230769
71,P,Forgotten,Backwards,3,0.277777777777778
72,P,Forgotten,Backwards,3,0.333333333333333
73,P,Forgotten,Backwards,3,0
74,P,Forgotten,Backwards,3,0.0588235294117647
75,P,Forgotten,Backwards,3,0.0869565217391304
4,P,Forgotten,Backwards,2,0.222222222222222
5,P,Forgotten,Backwards,2,0.142857142857143
6,P,Forgotten,Backwards,2,0.1875
7,P,Forgotten,Backwards,2,0.075
9,P,Forgotten,Backwards,2,0.0740740740740741
10,P,Forgotten,Backwards,2,0.0833333333333333
11,P,Forgotten,Backwards,2,0.0909090909090909
12,P,Forgotten,Backwards,2,0.0714285714285714
14,P,Forgotten,Backwards,2,0.111111111111111
15,P,Forgotten,Backwards,2,0.133333333333333
16,P,Forgotten,Backwards,2,0.111111111111111
17,P,Forgotten,Backwards,2,0.161290322580645
18,P,Forgotten,Backwards,2,0.08
19,P,Forgotten,Backwards,2,0.173913043478261
20,P,Forgotten,Backwards,2,0.105263157894737
21,P,Forgotten,Backwards,2,0.125
22,P,Forgotten,Backwards,2,0.333333333333333
23,P,Forgotten,Backwards,2,0
24,P,Forgotten,Backwards,2,0.0714285714285714
25,P,Forgotten,Backwards,2,0
26,P,Forgotten,Backwards,2,0.04
27,P,Forgotten,Backwards,2,0.25
28,P,Forgotten,Backwards,2,0.114285714285714
29,P,Forgotten,Backwards,2,0.0666666666666667
30,P,Forgotten,Backwards,2,0.142857142857143
31,P,Forgotten,Backwards,2,0.111111111111111
32,P,Forgotten,Backwards,2,0.0512820512820513
33,P,Forgotten,Backwards,2,0.0294117647058824
34,P,Forgotten,Backwards,2,0.04
35,P,Forgotten,Backwards,2,0
36,P,Forgotten,Backwards,2,0
37,P,Forgotten,Backwards,2,0.0555555555555556
38,P,Forgotten,Backwards,2,0.0588235294117647
39,P,Forgotten,Backwards,2,0.142857142857143
40,P,Forgotten,Backwards,2,0.176470588235294
41,P,Forgotten,Backwards,2,0.130434782608696
42,P,Forgotten,Backwards,2,0.2
43,P,Forgotten,Backwards,2,0.0555555555555556
44,P,Forgotten,Backwards,2,0.0740740740740741
45,P,Forgotten,Backwards,2,0
46,P,Forgotten,Backwards,2,0
47,P,Forgotten,Backwards,2,0.0740740740740741
48,P,Forgotten,Backwards,2,0.153846153846154
49,P,Forgotten,Backwards,2,0.142857142857143
50,P,Forgotten,Backwards,2,0.0526315789473684
51,P,Forgotten,Backwards,2,0.147058823529412
52,P,Forgotten,Backwards,2,0.0487804878048781
53,P,Forgotten,Backwards,2,0.25
54,P,Forgotten,Backwards,2,0.2
55,P,Forgotten,Backwards,2,0.147058823529412
56,P,Forgotten,Backwards,2,0
57,P,Forgotten,Backwards,2,0.075
58,P,Forgotten,Backwards,2,0.0909090909090909
59,P,Forgotten,Backwards,2,0.0869565217391304
60,P,Forgotten,Backwards,2,0.125
61,P,Forgotten,Backwards,2,0.0625
62,P,Forgotten,Backwards,2,0.107142857142857
63,P,Forgotten,Backwards,2,0.0555555555555556
64,P,Forgotten,Backwards,2,0.0909090909090909
65,P,Forgotten,Backwards,2,0.119047619047619
66,P,Forgotten,Backwards,2,0
67,P,Forgotten,Backwards,2,0.09375
68,P,Forgotten,Backwards,2,0.171428571428571
69,P,Forgotten,Backwards,2,0.125
70,P,Forgotten,Backwards,2,0.137931034482759
71,P,Forgotten,Backwards,2,0.111111111111111
72,P,Forgotten,Backwards,2,0.130434782608696
73,P,Forgotten,Backwards,2,0.666666666666667
74,P,Forgotten,Backwards,2,0.133333333333333
75,P,Forgotten,Backwards,2,0.115384615384615
4,P,Forgotten,Backwards,1,0
5,P,Forgotten,Backwards,1,0.0833333333333333
6,P,Forgotten,Backwards,1,0.1
7,P,Forgotten,Backwards,1,0.145833333333333
9,P,Forgotten,Backwards,1,0.111111111111111
10,P,Forgotten,Backwards,1,0.0666666666666667
11,P,Forgotten,Backwards,1,0.0833333333333333
12,P,Forgotten,Backwards,1,0.131578947368421
14,P,Forgotten,Backwards,1,0.260869565217391
15,P,Forgotten,Backwards,1,0.178571428571429
16,P,Forgotten,Backwards,1,0.166666666666667
17,P,Forgotten,Backwards,1,0.15
18,P,Forgotten,Backwards,1,0.15625
19,P,Forgotten,Backwards,1,0.111111111111111
20,P,Forgotten,Backwards,1,0.0952380952380952
21,P,Forgotten,Backwards,1,0.148148148148148
22,P,Forgotten,Backwards,1,0.181818181818182
23,P,Forgotten,Backwards,1,0.222222222222222
24,P,Forgotten,Backwards,1,0.2
25,P,Forgotten,Backwards,1,0.0769230769230769
26,P,Forgotten,Backwards,1,0.08
27,P,Forgotten,Backwards,1,0.2
28,P,Forgotten,Backwards,1,0.294117647058824
29,P,Forgotten,Backwards,1,0.157894736842105
30,P,Forgotten,Backwards,1,0.0909090909090909
31,P,Forgotten,Backwards,1,0.210526315789474
32,P,Forgotten,Backwards,1,0.0789473684210526
33,P,Forgotten,Backwards,1,0.0882352941176471
34,P,Forgotten,Backwards,1,0.153846153846154
35,P,Forgotten,Backwards,1,0.153846153846154
36,P,Forgotten,Backwards,1,0.107142857142857
37,P,Forgotten,Backwards,1,0.157894736842105
38,P,Forgotten,Backwards,1,0.235294117647059
39,P,Forgotten,Backwards,1,0.0625
40,P,Forgotten,Backwards,1,0.157894736842105
41,P,Forgotten,Backwards,1,0
42,P,Forgotten,Backwards,1,0.235294117647059
43,P,Forgotten,Backwards,1,0.236842105263158
44,P,Forgotten,Backwards,1,0.148148148148148
45,P,Forgotten,Backwards,1,0
46,P,Forgotten,Backwards,1,0.142857142857143
47,P,Forgotten,Backwards,1,0.0571428571428571
48,P,Forgotten,Backwards,1,0.103448275862069
49,P,Forgotten,Backwards,1,0.0476190476190476
50,P,Forgotten,Backwards,1,0.227272727272727
51,P,Forgotten,Backwards,1,0.128205128205128
52,P,Forgotten,Backwards,1,0.121951219512195
53,P,Forgotten,Backwards,1,0.0952380952380952
54,P,Forgotten,Backwards,1,0.0540540540540541
55,P,Forgotten,Backwards,1,0.0833333333333333
56,P,Forgotten,Backwards,1,0.222222222222222
57,P,Forgotten,Backwards,1,0.13953488372093
58,P,Forgotten,Backwards,1,0.128205128205128
59,P,Forgotten,Backwards,1,0.163636363636364
60,P,Forgotten,Backwards,1,0.217391304347826
61,P,Forgotten,Backwards,1,0.176470588235294
62,P,Forgotten,Backwards,1,0.25
63,P,Forgotten,Backwards,1,0.15
64,P,Forgotten,Backwards,1,0.222222222222222
65,P,Forgotten,Backwards,1,0.0625
66,P,Forgotten,Backwards,1,0.269230769230769
67,P,Forgotten,Backwards,1,0.147058823529412
68,P,Forgotten,Backwards,1,0.075
69,P,Forgotten,Backwards,1,0.12
70,P,Forgotten,Backwards,1,0.181818181818182
71,P,Forgotten,Backwards,1,0.24
72,P,Forgotten,Backwards,1,0.1875
73,P,Forgotten,Backwards,1,0.285714285714286
74,P,Forgotten,Backwards,1,0.125
75,P,Forgotten,Backwards,1,0.115384615384615
4,P,Forgotten,Forwards,1,0.217391304347826
5,P,Forgotten,Forwards,1,0.2
6,P,Forgotten,Forwards,1,0.05
7,P,Forgotten,Forwards,1,0.130434782608696
9,P,Forgotten,Forwards,1,0.307692307692308
10,P,Forgotten,Forwards,1,0.157894736842105
11,P,Forgotten,Forwards,1,0.210526315789474
12,P,Forgotten,Forwards,1,0.195121951219512
14,P,Forgotten,Forwards,1,0.166666666666667
15,P,Forgotten,Forwards,1,0.151515151515152
16,P,Forgotten,Forwards,1,0.295454545454545
17,P,Forgotten,Forwards,1,0.228571428571429
18,P,Forgotten,Forwards,1,0.0882352941176471
19,P,Forgotten,Forwards,1,0.129032258064516
20,P,Forgotten,Forwards,1,0
21,P,Forgotten,Forwards,1,0.173076923076923
22,P,Forgotten,Forwards,1,0.368421052631579
23,P,Forgotten,Forwards,1,0.1
24,P,Forgotten,Forwards,1,0.222222222222222
