subject,oddballtype,recall,sp,pfr
53,Perceptual,all,5,0
54,Perceptual,all,5,0.05
55,Perceptual,all,5,0.1
56,Perceptual,all,5,0.1
57,Perceptual,all,5,0.05
58,Perceptual,all,5,0
59,Perceptual,all,5,0
60,Perceptual,all,5,0.05
61,Perceptual,all,5,0
62,Perceptual,all,5,0.1
63,Perceptual,all,5,0.05
64,Perceptual,all,5,0.15
65,Perceptual,all,5,0
66,Perceptual,all,5,0.1
67,Perceptual,all,5,0.1
68,Perceptual,all,5,0.05
69,Perceptual,all,5,0
70,Perceptual,all,5,0
71,Perceptual,all,5,0.0526315789473684
72,Perceptual,all,5,0.15
73,Perceptual,all,5,0.05
74,Perceptual,all,5,0.05
75,Perceptual,all,5,0.1
4,Perceptual,all,6,0.05
5,Perceptual,all,6,0.05
6,Perceptual,all,6,0.15
7,Perceptual,all,6,0.05
9,Perceptual,all,6,0
10,Perceptual,all,6,0
11,Perceptual,all,6,0
12,Perceptual,all,6,0.05
14,Perceptual,all,6,0.1
15,Perceptual,all,6,0
16,Perceptual,all,6,0
17,Perceptual,all,6,0.05
18,Perceptual,all,6,0.1
19,Perceptual,all,6,0.05
20,Perceptual,all,6,0
21,Perceptual,all,6,0.05
22,Perceptual,all,6,0
23,Perceptual,all,6,0
24,Perceptual,all,6,0.05
25,Perceptual,all,6,0
26,Perceptual,all,6,0.05
27,Perceptual,all,6,0.1
28,Perceptual,all,6,0.05
29,Perceptual,all,6,0.15
30,Perceptual,all,6,0.2
31,Perceptual,all,6,0
32,Perceptual,all,6,0.1
33,Perceptual,all,6,0.0526315789473684
34,Perceptual,all,6,0.1
35,Perceptual,all,6,0.05
36,Perceptual,all,6,0.0526315789473684
37,Perceptual,all,6,0.1
38,Perceptual,all,6,0
39,Perceptual,all,6,0.05
40,Perceptual,all,6,0.0526315789473684
41,Perceptual,all,6,0.05
42,Perceptual,all,6,0
43,Perceptual,all,6,0.05
44,Perceptual,all,6,0
45,Perceptual,all,6,0
46,Perceptual,all,6,0
47,Perceptual,all,6,0.05
48,Perceptual,all,6,0
49,Perceptual,all,6,0.1
50,Perceptual,all,6,0
51,Perceptual,all,6,0.05
52,Perceptual,all,6,0
53,Perceptual,all,6,0.15
54,Perceptual,all,6,0
55,Perceptual,all,6,0
56,Perceptual,all,6,0.05
57,Perceptual,all,6,0.15
58,Perceptual,all,6,0.05
59,Perceptual,all,6,0
60,Perceptual,all,6,0.1
61,Perceptual,all,6,0.1
62,Perceptual,all,6,0
63,Perceptual,all,6,0.15
64,Perceptual,all,6,0
65,Perceptual,all,6,0
66,Perceptual,all,6,0.05
67,Perceptual,all,6,0.1
68,Perceptual,all,6,0.1
69,Perceptual,all,6,0.05
70,Perceptual,all,6,0.05
71,Perceptual,all,6,0.0526315789473684
72,Perceptual,all,6,0
73,Perceptual,all,6,0
74,Perceptual,all,6,0.05
75,Perceptual,all,6,0.1
4,Perceptual,all,7,0.05
5,Perceptual,all,7,0
6,Perceptual,all,7,0.1
7,Perceptual,all,7,0.1
9,Perceptual,all,7,0.0526315789473684
10,Perceptual,all,7,0
11,Perceptual,all,7,0.05
12,Perceptual,all,7,0
14,Perceptual,all,7,0.05
15,Perceptual,all,7,0.05
16,Perceptual,all,7,0
17,Perceptual,all,7,0
18,Perceptual,all,7,0.05
19,Perceptual,all,7,0.05
20,Perceptual,all,7,0.05
21,Perceptual,all,7,0.1
22,Perceptual,all,7,0
23,Perceptual,all,7,0
24,Perceptual,all,7,0.1
25,Perceptual,all,7,0
26,Perceptual,all,7,0.05
27,Perceptual,all,7,0
28,Perceptual,all,7,0.05
29,Perceptual,all,7,0
30,Perceptual,all,7,0.05
31,Perceptual,all,7,0.05
32,Perceptual,all,7,0
33,Perceptual,all,7,0.157894736842105
34,Perceptual,all,7,0.1
35,Perceptual,all,7,0.05
36,Perceptual,all,7,0.0526315789473684
37,Perceptual,all,7,0.1
38,Perceptual,all,7,0
39,Perceptual,all,7,0
40,Perceptual,all,7,0.157894736842105
41,Perceptual,all,7,0.1
42,Perceptual,all,7,0.1
43,Perceptual,all,7,0
44,Perceptual,all,7,0
45,Perceptual,all,7,0.1
46,Perceptual,all,7,0.1
47,Perceptual,all,7,0.25
48,Perceptual,all,7,0.2
49,Perceptual,all,7,0.1
50,Perceptual,all,7,0.05
51,Perceptual,all,7,0
52,Perceptual,all,7,0
53,Perceptual,all,7,0.2
54,Perceptual,all,7,0.05
55,Perceptual,all,7,0.05
56,Perceptual,all,7,0
57,Perceptual,all,7,0
58,Perceptual,all,7,0.15
59,Perceptual,all,7,0
60,Perceptual,all,7,0.05
61,Perceptual,all,7,0
62,Perceptual,all,7,0
63,Perceptual,all,7,0.05
64,Perceptual,all,7,0.1
65,Perceptual,all,7,0.05
66,Perceptual,all,7,0.2
67,Perceptual,all,7,0.1
68,Perceptual,all,7,0.05
69,Perceptual,all,7,0.05
70,Perceptual,all,7,0.05
71,Perceptual,all,7,0
72,Perceptual,all,7,0
73,Perceptual,all,7,0
74,Perceptual,all,7,0
75,Perceptual,all,7,0
4,Perceptual,all,8,0
5,Perceptual,all,8,0.05
6,Perceptual,all,8,0.05
7,Perceptual,all,8,0.15
9,Perceptual,all,8,0.0526315789473684
10,Perceptual,all,8,0.05
11,Perceptual,all,8,0.05
12,Perceptual,all,8,0.05
14,Perceptual,all,8,0.1
15,Perceptual,all,8,0.05
16,Perceptual,all,8,0.0526315789473684
17,Perceptual,all,8,0.1
18,Perceptual,all,8,0.05
19,Perceptual,all,8,0
20,Perceptual,all,8,0.05
21,Perceptual,all,8,0.1
22,Perceptual,all,8,0
23,Perceptual,all,8,0
24,Perceptual,all,8,0.05
25,Perceptual,all,8,0.0526315789473684
26,Perceptual,all,8,0
27,Perceptual,all,8,0.15
28,Perceptual,all,8,0.05
29,Perceptual,all,8,0
30,Perceptual,all,8,0
31,Perceptual,all,8,0
32,Perceptual,all,8,0.05
33,Perceptual,all,8,0.157894736842105
34,Perceptual,all,8,0.05
35,Perceptual,all,8,0
36,Perceptual,all,8,0
37,Perceptual,all,8,0
38,Perceptual,all,8,0.05
39,Perceptual,all,8,0.05
40,Perceptual,all,8,0.0526315789473684
41,Perceptual,all,8,0
42,Perceptual,all,8,0.05
43,Perceptual,all,8,0.1
44,Perceptual,all,8,0
45,Perceptual,all,8,0
46,Perceptual,all,8,0
47,Perceptual,all,8,0.1
48,Perceptual,all,8,0.05
49,Perceptual,all,8,0
50,Perceptual,all,8,0.05
51,Perceptual,all,8,0
52,Perceptual,all,8,0.05
53,Perceptual,all,8,0
54,Perceptual,all,8,0
55,Perceptual,all,8,0
56,Perceptual,all,8,0.05
57,Perceptual,all,8,0.05
58,Perceptual,all,8,0.05
59,Perceptual,all,8,0.05
60,Perceptual,all,8,0.05
61,Perceptual,all,8,0.1
62,Perceptual,all,8,0
63,Perceptual,all,8,0
64,Perceptual,all,8,0
65,Perceptual,all,8,0.05
66,Perceptual,all,8,0
67,Perceptual,all,8,0
68,Perceptual,all,8,0.1
69,Perceptual,all,8,0.05
70,Perceptual,all,8,0.05
71,Perceptual,all,8,0.0526315789473684
72,Perceptual,all,8,0
73,Perceptual,all,8,0.05
74,Perceptual,all,8,0
75,Perceptual,all,8,0.05
4,Perceptual,all,9,0
5,Perceptual,all,9,0.05
6,Perceptual,all,9,0
7,Perceptual,all,9,0.05
9,Perceptual,all,9,0.0526315789473684
10,Perceptual,all,9,0
11,Perceptual,all,9,0
12,Perceptual,all,9,0.05
14,Perceptual,all,9,0.05
15,Perceptual,all,9,0.1
16,Perceptual,all,9,0
17,Perceptual,all,9,0.05
18,Perceptual,all,9,0.05
19,Perceptual,all,9,0.1
20,Perceptual,all,9,0.05
21,Perceptual,all,9,0.05
22,Perceptual,all,9,0
23,Perceptual,all,9,0
24,Perceptual,all,9,0.05
25,Perceptual,all,9,0.105263157894737
26,Perceptual,all,9,0.05
27,Perceptual,all,9,0.1
28,Perceptual,all,9,0.05
29,Perceptual,all,9,0.1
30,Perceptual,all,9,0.05
31,Perceptual,all,9,0.15
32,Perceptual,all,9,0.05
33,Perceptual,all,9,0.0526315789473684
34,Perceptual,all,9,0.05
35,Perceptual,all,9,0
36,Perceptual,all,9,0.0526315789473684
37,Perceptual,all,9,0
38,Perceptual,all,9,0
39,Perceptual,all,9,0.05
40,Perceptual,all,9,0
41,Perceptual,all,9,0.15
42,Perceptual,all,9,0.05
43,Perceptual,all,9,0
44,Perceptual,all,9,0
45,Perceptual,all,9,0.05
46,Perceptual,all,9,0.05
47,Perceptual,all,9,0.05
48,Perceptual,all,9,0.05
49,Perceptual,all,9,0
50,Perceptual,all,9,0
51,Perceptual,all,9,0.05
52,Perceptual,all,9,0.05
53,Perceptual,all,9,0.05
54,Perceptual,all,9,0
55,Perceptual,all,9,0.05
56,Perceptual,all,9,0.05
57,Perceptual,all,9,0.05
58,Perceptual,all,9,0
59,Perceptual,all,9,0
60,Perceptual,all,9,0.2
61,Perceptual,all,9,0.1
62,Perceptual,all,9,0.05
63,Perceptual,all,9,0.05
64,Perceptual,all,9,0
65,Perceptual,all,9,0.05
66,Perceptual,all,9,0
67,Perceptual,all,9,0.05
68,Perceptual,all,9,0.05
69,Perceptual,all,9,0
70,Perceptual,all,9,0
71,Perceptual,all,9,0.0526315789473684
72,Perceptual,all,9,0
73,Perceptual,all,9,0
74,Perceptual,all,9,0
75,Perceptual,all,9,0
4,Perceptual,all,10,0.1
5,Perceptual,all,10,0.05
6,Perceptual,all,10,0.05
7,Perceptual,all,10,0.15
9,Perceptual,all,10,0
10,Perceptual,all,10,0.2
11,Perceptual,all,10,0
12,Perceptual,all,10,0
14,Perceptual,all,10,0.05
15,Perceptual,all,10,0.1
16,Perceptual,all,10,0
17,Perceptual,all,10,0.1
18,Perceptual,all,10,0.1
19,Perceptual,all,10,0
20,Perceptual,all,10,0
21,Perceptual,all,10,0.05
22,Perceptual,all,10,0.05
23,Perceptual,all,10,0
24,Perceptual,all,10,0
25,Perceptual,all,10,0
26,Perceptual,all,10,0.1
27,Perceptual,all,10,0.05
28,Perceptual,all,10,0.05
29,Perceptual,all,10,0
30,Perceptual,all,10,0
31,Perceptual,all,10,0
32,Perceptual,all,10,0
33,Perceptual,all,10,0
34,Perceptual,all,10,0
35,Perceptual,all,10,0.1
36,Perceptual,all,10,0.157894736842105
37,Perceptual,all,10,0.05
38,Perceptual,all,10,0.1
39,Perceptual,all,10,0
40,Perceptual,all,10,0
41,Perceptual,all,10,0.05
42,Perceptual,all,10,0
43,Perceptual,all,10,0.1
44,Perceptual,all,10,0.0526315789473684
45,Perceptual,all,10,0.05
46,Perceptual,all,10,0.05
47,Perceptual,all,10,0
48,Perceptual,all,10,0
49,Perceptual,all,10,0.05
50,Perceptual,all,10,0.1
51,Perceptual,all,10,0.1
52,Perceptual,all,10,0.05
53,Perceptual,all,10,0.05
54,Perceptual,all,10,0.05
55,Perceptual,all,10,0.15
56,Perceptual,all,10,0
57,Perceptual,all,10,0.05
58,Perceptual,all,10,0
59,Perceptual,all,10,0.1
60,Perceptual,all,10,0
61,Perceptual,all,10,0.05
62,Perceptual,all,10,0.05
63,Perceptual,all,10,0.05
64,Perceptual,all,10,0
65,Perceptual,all,10,0.05
66,Perceptual,all,10,0.1
67,Perceptual,all,10,0
68,Perceptual,all,10,0
69,Perceptual,all,10,0
70,Perceptual,all,10,0.05
71,Perceptual,all,10,0.0526315789473684
72,Perceptual,all,10,0
73,Perceptual,all,10,0.05
74,Perceptual,all,10,0.05
75,Perceptual,all,10,0
4,Perceptual,all,11,0.1
5,Perceptual,all,11,0.15
6,Perceptual,all,11,0
7,Perceptual,all,11,0.05
9,Perceptual,all,11,0.105263157894737
10,Perceptual,all,11,0.15
11,Perceptual,all,11,0.05
12,Perceptual,all,11,0.1
14,Perceptual,all,11,0.05
15,Perceptual,all,11,0.05
16,Perceptual,all,11,0
17,Perceptual,all,11,0.05
18,Perceptual,all,11,0
19,Perceptual,all,11,0.05
20,Perceptual,all,11,0.1
21,Perceptual,all,11,0.05
22,Perceptual,all,11,0.05
23,Perceptual,all,11,0.05
24,Perceptual,all,11,0.05
25,Perceptual,all,11,0
26,Perceptual,all,11,0
27,Perceptual,all,11,0
28,Perceptual,all,11,0
29,Perceptual,all,11,0.05
30,Perceptual,all,11,0.05
31,Perceptual,all,11,0
32,Perceptual,all,11,0.1
33,Perceptual,all,11,0.157894736842105
34,Perceptual,all,11,0.05
35,Perceptual,all,11,0.05
36,Perceptual,all,11,0.0526315789473684
37,Perceptual,all,11,0.05
38,Perceptual,all,11,0.05
39,Perceptual,all,11,0.05
40,Perceptual,all,11,0
41,Perceptual,all,11,0
42,Perceptual,all,11,0.05
43,Perceptual,all,11,0.05
44,Perceptual,all,11,0.0526315789473684
45,Perceptual,all,11,0.2
46,Perceptual,all,11,0
47,Perceptual,all,11,0
48,Perceptual,all,11,0
49,Perceptual,all,11,0.1
50,Perceptual,all,11,0.05
51,Perceptual,all,11,0
52,Perceptual,all,11,0.1
53,Perceptual,all,11,0.05
54,Perceptual,all,11,0.15
55,Perceptual,all,11,0.05
56,Perceptual,all,11,0.15
57,Perceptual,all,11,0.05
58,Perceptual,all,11,0
59,Perceptual,all,11,0.05
60,Perceptual,all,11,0.05
61,Perceptual,all,11,0.05
62,Perceptual,all,11,0.05
63,Perceptual,all,11,0.05
64,Perceptual,all,11,0
65,Perceptual,all,11,0
66,Perceptual,all,11,0.1
67,Perceptual,all,11,0.05
68,Perceptual,all,11,0
69,Perceptual,all,11,0.05
70,Perceptual,all,11,0.05
71,Perceptual,all,11,0.0526315789473684
72,Perceptual,all,11,0.05
73,Perceptual,all,11,0.05
74,Perceptual,all,11,0.15
75,Perceptual,all,11,0.1
4,Perceptual,all,12,0.1
5,Perceptual,all,12,0.1
6,Perceptual,all,12,0.1
7,Perceptual,all,12,0
9,Perceptual,all,12,0.0526315789473684
10,Perceptual,all,12,0.1
11,Perceptual,all,12,0.05
12,Perceptual,all,12,0.05
14,Perceptual,all,12,0.1
15,Perceptual,all,12,0.15
16,Perceptual,all,12,0
17,Perceptual,all,12,0.05
18,Perceptual,all,12,0
19,Perceptual,all,12,0.05
20,Perceptual,all,12,0
21,Perceptual,all,12,0.05
22,Perceptual,all,12,0
23,Perceptual,all,12,0
24,Perceptual,all,12,0.05
25,Perceptual,all,12,0.210526315789474
26,Perceptual,all,12,0
27,Perceptual,all,12,0
28,Perceptual,all,12,0.1
29,Perceptual,all,12,0.05
30,Perceptual,all,12,0
31,Perceptual,all,12,0.05
32,Perceptual,all,12,0.1
33,Perceptual,all,12,0.0526315789473684
34,Perceptual,all,12,0.05
35,Perceptual,all,12,0.05
36,Perceptual,all,12,0
37,Perceptual,all,12,0.05
38,Perceptual,all,12,0
39,Perceptual,all,12,0
40,Perceptual,all,12,0.157894736842105
41,Perceptual,all,12,0
42,Perceptual,all,12,0.1
43,Perceptual,all,12,0
44,Perceptual,all,12,0.157894736842105
45,Perceptual,all,12,0.05
46,Perceptual,all,12,0.1
47,Perceptual,all,12,0.1
48,Perceptual,all,12,0.05
49,Perceptual,all,12,0.05
50,Perceptual,all,12,0.2
51,Perceptual,all,12,0
52,Perceptual,all,12,0.1
53,Perceptual,all,12,0.05
54,Perceptual,all,12,0.05
55,Perceptual,all,12,0.05
56,Perceptual,all,12,0.05
57,Perceptual,all,12,0.05
58,Perceptual,all,12,0.05
59,Perceptual,all,12,0.05
60,Perceptual,all,12,0.05
61,Perceptual,all,12,0.05
62,Perceptual,all,12,0.15
63,Perceptual,all,12,0
64,Perceptual,all,12,0
65,Perceptual,all,12,0
66,Perceptual,all,12,0.15
67,Perceptual,all,12,0.15
68,Perceptual,all,12,0
69,Perceptual,all,12,0.1
70,Perceptual,all,12,0.05
71,Perceptual,all,12,0
72,Perceptual,all,12,0
73,Perceptual,all,12,0.05
74,Perceptual,all,12,0.05
75,Perceptual,all,12,0.1
4,Perceptual,all,13,0.05
5,Perceptual,all,13,0
6,Perceptual,all,13,0.15
7,Perceptual,all,13,0.1
9,Perceptual,all,13,0
10,Perceptual,all,13,0.05
11,Perceptual,all,13,0.05
12,Perceptual,all,13,0
14,Perceptual,all,13,0.1
15,Perceptual,all,13,0
16,Perceptual,all,13,0
17,Perceptual,all,13,0.1
18,Perceptual,all,13,0.05
19,Perceptual,all,13,0
20,Perceptual,all,13,0.15
21,Perceptual,all,13,0
22,Perceptual,all,13,0
23,Perceptual,all,13,0.05
24,Perceptual,all,13,0.2
25,Perceptual,all,13,0.0526315789473684
26,Perceptual,all,13,0.05
27,Perceptual,all,13,0
28,Perceptual,all,13,0.1
29,Perceptual,all,13,0
30,Perceptual,all,13,0.05
31,Perceptual,all,13,0.1
32,Perceptual,all,13,0
33,Perceptual,all,13,0.0526315789473684
34,Perceptual,all,13,0
35,Perceptual,all,13,0
36,Perceptual,all,13,0
37,Perceptual,all,13,0.05
38,Perceptual,all,13,0.2
39,Perceptual,all,13,0.05
40,Perceptual,all,13,0.0526315789473684
41,Perceptual,all,13,0
42,Perceptual,all,13,0.1
43,Perceptual,all,13,0.15
44,Perceptual,all,13,0
45,Perceptual,all,13,0.05
46,Perceptual,all,13,0.2
47,Perceptual,all,13,0.05
48,Perceptual,all,13,0.1
49,Perceptual,all,13,0.05
50,Perceptual,all,13,0.05
51,Perceptual,all,13,0.15
52,Perceptual,all,13,0.05
53,Perceptual,all,13,0
54,Perceptual,all,13,0.1
55,Perceptual,all,13,0.05
56,Perceptual,all,13,0.25
57,Perceptual,all,13,0.2
58,Perceptual,all,13,0
59,Perceptual,all,13,0
60,Perceptual,all,13,0.05
61,Perceptual,all,13,0.05
62,Perceptual,all,13,0.1
63,Perceptual,all,13,0.05
64,Perceptual,all,13,0.15
65,Perceptual,all,13,0.15
66,Perceptual,all,13,0.05
67,Perceptual,all,13,0.1
68,Perceptual,all,13,0
69,Perceptual,all,13,0.05
70,Perceptual,all,13,0.2
71,Perceptual,all,13,0
72,Perceptual,all,13,0.15
73,Perceptual,all,13,0
74,Perceptual,all,13,0.05
75,Perceptual,all,13,0
4,Perceptual,all,14,0
5,Perceptual,all,14,0.1
6,Perceptual,all,14,0.05
7,Perceptual,all,14,0
9,Perceptual,all,14,0.105263157894737
10,Perceptual,all,14,0.1
11,Perceptual,all,14,0
12,Perceptual,all,14,0
14,Perceptual,all,14,0.05
15,Perceptual,all,14,0.05
16,Perceptual,all,14,0.105263157894737
17,Perceptual,all,14,0.15
18,Perceptual,all,14,0.1
19,Perceptual,all,14,0.05
20,Perceptual,all,14,0.1
21,Perceptual,all,14,0.2
22,Perceptual,all,14,0.05
23,Perceptual,all,14,0
24,Perceptual,all,14,0
25,Perceptual,all,14,0.105263157894737
26,Perceptual,all,14,0.15
27,Perceptual,all,14,0.05
28,Perceptual,all,14,0.15
29,Perceptual,all,14,0.05
30,Perceptual,all,14,0
31,Perceptual,all,14,0.1
32,Perceptual,all,14,0
33,Perceptual,all,14,0.105263157894737
34,Perceptual,all,14,0
35,Perceptual,all,14,0
36,Perceptual,all,14,0.105263157894737
37,Perceptual,all,14,0.1
38,Perceptual,all,14,0.35
39,Perceptual,all,14,0.1
40,Perceptual,all,14,0
41,Perceptual,all,14,0.1
42,Perceptual,all,14,0.1
43,Perceptual,all,14,0.05
44,Perceptual,all,14,0.0526315789473684
45,Perceptual,all,14,0.15
46,Perceptual,all,14,0.15
47,Perceptual,all,14,0.1
48,Perceptual,all,14,0.1
49,Perceptual,all,14,0.05
50,Perceptual,all,14,0.05
51,Perceptual,all,14,0.05
52,Perceptual,all,14,0.25
53,Perceptual,all,14,0
54,Perceptual,all,14,0.05
55,Perceptual,all,14,0.1
56,Perceptual,all,14,0
57,Perceptual,all,14,0.05
58,Perceptual,all,14,0.2
59,Perceptual,all,14,0.05
60,Perceptual,all,14,0.05
61,Perceptual,all,14,0
62,Perceptual,all,14,0.05
63,Perceptual,all,14,0
64,Perceptual,all,14,0.05
65,Perceptual,all,14,0.05
66,Perceptual,all,14,0
67,Perceptual,all,14,0.05
68,Perceptual,all,14,0
69,Perceptual,all,14,0
70,Perceptual,all,14,0.15
71,Perceptual,all,14,0.157894736842105
72,Perceptual,all,14,0.1
73,Perceptual,all,14,0
74,Perceptual,all,14,0
75,Perceptual,all,14,0.05
